"Time","D5 siloxane (370) (ppt)","Methanol (ppt)","Propyne (ppt)","Acetonitrile (ppt)","Acetaldehyde (ppt)","Formic Acid (ppt)","Butenes (ppt)","Acetone (ppt)","Acetic Acid (ppt)","Furan (ppt)","Isoprene (ppt)","MACR/MVK (ppt)","MEK (ppt)","Benzene (ppt)","Methylfurans (ppt)","Toluene (ppt)","Furaldehydes (ppt)","C8 Aromatics (ppt)","Methylfurfurals (ppt)","C9 Aromatics (ppt)","C10 Aromatics (ppt)","Monoterpenes (ppt)","Ozone (ppm)","Ambient Temperature","PM2.5 (ug/m3)"
2019-02-06 22:00:00,0.840211615493308,1671.723120964,410.625240572048,55.4724327103482,175.091986501612,12.1436896076148,287.806719545533,715.37833157002,95.6944549706437,16.8593344952412,58.29563794053,22.872148662722,138.203745911435,189.165439278623,15.518971344359,150.301931025055,19.1887346862765,123.269126001264,4.06481154835838,68.2917280373923,31.4799397162486,85.427123799113,0.018,-13,4.7
2019-02-06 23:00:00,0.566936604227235,1409.19907792213,350.407124251901,56.068598975246,113.105032531295,23.4727406483649,241.099074945955,685.739436558408,97.3444234946906,10.801306225847,49.6170987839796,20.2408814171426,133.691110534888,174.793744196372,9.50302077638812,103.081721323793,15.4118998334742,70.1746226167078,1.70409115570856,34.6841028443959,14.3618564145785,68.9864684813461,0.014,-13.2,6.9
2019-02-07 00:00:00,0.368116931195089,1165.11672341572,358.334538898723,55.6228391905891,50.9853353064375,27.8849707662767,258.149633790218,652.492196123411,63.6066438110312,11.8494023522704,47.5507439971615,20.1252338985725,134.333708801315,189.037495689132,8.95883372970983,126.339320497638,14.1146239777379,111.0914978326,0.481448237054182,62.6310079380246,23.2955674761159,71.6026649211746,0.01,-13.1,9.8
2019-02-07 01:00:00,0.312035839626983,1074.1953260222,311.47178862103,54.0195037863006,31.0403337675659,38.8424757313024,210.92384562809,646.472769098288,59.0194240688259,11.7903831394077,40.3515329559699,17.8276161661199,134.020301337137,164.144321248532,9.00765568912441,83.2993324083369,13.4087978540945,50.4791231847047,0,25.8686195436368,10.443702306003,61.7615496696543,0.013,-13,8.3
2019-02-07 02:00:00,0.509199548331992,1079.26489969625,298.725917375691,57.130952842208,28.69449481396,10.3148442669179,207.433427406297,641.693028959825,63.0504263986316,12.6935811227634,40.6200258091373,19.1688967430658,130.690713726458,156.520597839526,8.44009109137499,78.9083116709022,11.0512223712518,42.5526480413135,0,21.5739464786718,8.54847136523127,65.2492232238309,0.015,-13.1,7.4
2019-02-07 03:00:00,0.278738629598102,790.575060096932,246.089177341021,51.2740149484099,0,19.3307499696482,175.041300250514,606.30802413087,45.6934860875437,9.07461258500677,34.7149436746284,13.2979342353901,130.788165299404,139.873032378899,4.75162159893192,55.6276388465895,4.90156970582633,22.3936747133017,0,8.96788012643445,1.25478715499887,55.6538929426291,0.019,-13.2,6.4
2019-02-07 04:00:00,0.271678355266364,787.896236906001,248.316309211043,52.2670304393266,1.00062447673666,0,179.784721345561,616.774909999096,48.604931326,9.44076906725298,32.3361005705184,14.7125472639109,129.177373965517,141.568411747901,4.12054287724884,56.2687555942133,4.97291315068335,22.2078479391186,0,7.67712753141735,1.80690049600305,58.4113496246074,0.021,-13.6,4.5
2019-02-07 05:00:00,0.433671495988766,786.364951288893,252.852142358054,50.4676773392936,0,0,184.515283298155,606.847484378943,53.895891709864,8.94701103019577,30.5914203977086,11.8159212279992,127.704641564511,141.866407870354,4.56985146743913,59.1090985497526,4.32754509710418,25.8434969823681,0,9.15525567496355,3.61391421665821,52.7758803832822,0.021,-14,4
2019-02-07 06:00:00,0.375803949395688,716.196182189996,255.169501699831,49.5769647588183,0,0,181.126003200787,594.181331323412,51.6434642084404,8.84851519796829,29.6244912568875,12.6014761810885,124.082560860105,134.071471765902,5.04597245780185,59.7546505268994,4.9518905447886,24.9230976394373,0,8.871935178118,3.9770033216908,57.205080845764,0.019,-14.4,6.4
2019-02-07 07:00:00,0.7498016287808,919.919350947536,262.876928413955,49.1870689576035,30.3610787003183,0,183.217716220628,584.062332817917,53.7145225246609,7.6473942424742,34.9348181388336,14.271371182373,124.656104878397,144.197291290138,4.49050011022744,68.4136531879636,7.02447453671251,36.2224386357488,0,17.7716417320997,7.02076946500846,64.2703425455392,0.015,-14.7,7.6
2019-02-07 08:00:00,1.10625892512618,1457.99387776731,277.943019215792,53.6683378361211,21.2821237397819,0,196.111836292097,595.410064220928,61.4757954691605,7.46030172907627,37.6164170538116,13.653432641083,128.080399627466,161.5475190489,3.81193399115427,84.183681514881,7.0361661639457,55.1605273972889,0,27.3787418256973,10.757039457392,60.4243657365589,0.01,-14.9,6.6
2019-02-07 09:00:00,2.86944754756571,2367.35068898838,435.900160152135,58.9870336370434,11.9381661533199,51.2344217488923,295.609090214516,682.305211243033,63.5205944916365,9.26771440437622,56.5001150614807,18.8238198101219,134.185400617276,208.797565189619,6.41568948044438,153.729084557013,7.933465485855,129.456902876277,0,71.8091055145552,29.1643715028212,59.7868672399787,0,-12.7,6.7
2019-02-07 10:00:00,4.15234859702167,4373.88601635782,930.748395083429,86.9594614875464,505.167101678965,20.8773595073917,662.445263112822,884.039081631624,141.530966543816,13.7385035966226,124.405127728121,51.069226288486,160.830551058573,419.423092384967,16.3841004378155,488.407612834164,18.3561821696938,495.749872634408,2.15473801983904,280.922260099972,119.276725824609,69.3893195687279,0,-10.9,9
2019-02-07 11:00:00,3.05779237881322,1635.4777819066,434.793937972424,62.036222550198,35.7064640513575,174.061359877003,318.451916834576,759.204937756826,147.906367896393,11.155204867258,64.1782013469605,24.1770867053108,146.720668600529,200.253358233928,8.68805647638129,158.44382556138,9.79297458974807,113.869798412149,0,55.5214111375453,25.2746009074556,136.370530021579,0.018,-10.1,11
2019-02-07 12:00:00,2.92391849889102,5305.52095907539,820.385405420553,76.3494845514491,488.405803722923,341.136303235217,569.105651074898,1114.52698166858,344.378428196443,15.5230009618565,114.733009608361,54.5496870437425,187.353588417787,319.805741096779,15.5562882818725,386.020112866255,16.7383045580086,329.705536545755,1.42672022404287,150.150243048608,79.2830317457282,507.150976555878,0.02,-8.5,9
2019-02-07 13:00:00,2.56206295464456,4108.37257153843,599.451223378347,79.0057500530097,368.663903918013,315.689526658337,395.173769888883,994.800651126427,296.238850367184,12.304526605224,81.2527078335931,38.3894664134506,178.175815658086,260.639067553492,11.5196932165595,290.889073847573,15.9210826427332,207.354937603353,1.28625941340823,96.4852433318622,47.0110132443008,173.349772898871,0.025,-7.5,7.4
2019-02-07 14:00:00,1.85965818006987,3069.56025026927,469.22875489454,76.3148569682835,192.49603907067,358.770321463535,311.13217639816,949.622039991892,199.703758042012,7.41717260352363,61.0591380235955,24.0260424447001,165.962708603578,215.586747766514,7.38541703046153,245.461879463483,8.19981449210751,146.430272781658,0,72.7363450428655,31.6070513969773,35.3156678538908,0.028,-6.2,5.2
2019-02-07 15:00:00,1.30887404620974,2786.39939446884,379.561057207253,70.9057255099552,182.868178807651,157.73998332193,275.355711965817,895.820397068668,138.289747834865,3.65082759910087,50.5080118488592,18.0206628331859,159.859304250427,187.547741980034,5.81169314855804,175.359478123291,6.65939642587901,104.79149738076,0,52.2377527213123,20.7255506411606,31.2734661073373,0.029,-7.3,5.7
2019-02-07 16:00:00,1.13745378773544,3274.29791498717,574.281252527637,82.1595935301849,373.351416384516,53.7662642993591,355.528717295354,1200.48171917022,187.64838021044,4.06951337313575,57.1112227833647,19.8165741750002,163.270660054865,248.165986203098,6.58254721036764,258.459643109994,6.5219084005751,237.975789040528,0,135.328399101098,49.4413654872401,29.2115350169747,0.029,-8,8.3
2019-02-07 17:00:00,1.52389671054254,4512.92273597379,809.538727812203,79.9429821264766,413.4408558804,0,582.969223897353,1017.05606455983,174.880053496131,5.42724650120203,90.2372623648284,28.0599550680112,173.201280434636,360.053106142212,9.1807339059335,466.525488099184,8.50015710352636,450.156323651292,0,262.61832875499,110.216245606547,49.0455714942459,0.026,-8.7,7.1
2019-02-07 18:00:00,1.75672284246052,4212.64771713075,767.046184352964,85.7807193099637,933.461566003058,94.5882830441595,519.611722280662,1287.44599719189,232.215851359233,7.8911835362842,92.6091250555673,29.095926410023,166.785470390219,336.986182763982,8.394319479871,403.671736077762,9.61953300603035,400.510250155215,0,238.539610873275,105.001198021695,45.0821199661232,0.024,-9.1,6.4
2019-02-07 19:00:00,1.48043485356651,4639.54095903623,830.018277634978,85.4421475291798,1128.79641294687,284.335991014411,538.870954638303,1162.1957340182,351.623598495639,13.3326974570144,91.690872333487,37.8532687093208,172.916692071636,352.00273273774,12.6302280016094,411.988475593363,18.7987398214386,410.403702775661,2.10808980188191,247.32971004833,109.208681625382,44.5610514103489,0.021,-9.2,7.4
2019-02-07 20:00:00,2.06556820763141,5988.94881054467,1029.52747905015,96.2616308731476,974.732613138754,456.602541317441,650.52387720182,1239.21619736453,451.949762454185,20.063748249108,124.879117659045,56.4218966623159,194.949957360891,412.485218435771,22.0731455157615,509.215408551899,31.0074629737746,483.628112442145,6.334213208475,282.057913093254,131.811161478544,85.0989135952995,0.02,-9.5,8.3
2019-02-07 21:00:00,2.44190513262228,5631.53070722332,895.495447876556,91.0722418618581,1073.65952425275,290.582624753052,535.735048554791,1232.03098435778,377.391935022657,23.3218806036301,102.287245115462,53.8447797658129,176.710707316583,352.892869427773,23.9608586081349,382.304420125807,36.0090482569608,351.053864952343,6.43249615684593,211.09801260928,99.2051371569191,88.3940942231319,0.018,-9.8,9
2019-02-07 22:00:00,2.3005635016251,6352.91253791446,984.374972826761,87.1854863663502,1134.37161603369,323.713043335972,596.463300947907,1217.64901920065,455.18171619267,34.6292063641187,118.723620994795,70.911297172145,181.221481154282,374.948292855863,33.7196186535348,430.276766453436,57.0551125670267,406.70272565599,13.6389702787672,250.839897909358,115.4271798699,78.8056239123335,0.015,-9.9,9.3
2019-02-07 23:00:00,2.65050399811754,5506.83574545988,977.242775230314,85.9772560867432,1303.9859443491,358.703978122244,544.876332420572,1275.40930697618,607.680668888017,39.7383715734441,113.964503201238,76.0557630641126,186.591623555552,345.077794340366,36.9675867172684,384.849003866655,64.7533238300593,325.124585129372,18.3479397597894,179.420261641463,85.9456665818404,80.0556405237827,0.02,-10.3,9.8
2019-02-08 00:00:00,1.419662731851,3263.66583481631,595.73737776796,69.7382999911524,607.369032184757,150.672384791183,346.657691510517,911.603928660658,250.258626506801,23.5605163467273,72.5782174732073,47.4336128392842,165.548096303426,253.83853106976,19.9762638372219,220.448372996663,36.1035722337382,179.788755555348,7.05649296055307,97.9771204841429,44.1492763822576,56.2221032799104,0.022,-10.3,9
2019-02-08 01:00:00,1.08264352280509,3327.74449971287,674.573372059093,68.0117601816311,548.311749330702,232.041731864465,388.40382340866,971.478036046792,312.882080224477,25.9671870952371,78.1316517789166,50.8600291523207,170.329527451378,265.879411083783,20.5345985106699,246.338987715434,35.536217487873,202.711554240075,6.74053107234538,105.462206255835,51.7785739484855,49.7204369876962,0.02,-10.2,17.2
2019-02-08 02:00:00,1.34278645292607,3067.93545122464,627.749020663943,68.0593881364454,605.266767763846,246.339174645395,361.554862655889,969.593674489513,265.889832266788,18.1972048226096,70.7473564753117,43.5403594356276,165.538558624976,245.161764352766,17.6840589326984,223.447850266475,30.2648473199347,183.718668179132,4.99158160626022,90.7372903101482,45.4187748200368,45.3820230770926,0.018,-10.4,12.9
2019-02-08 03:00:00,1.84752455439827,3395.13701114019,692.231960769764,66.7572984322317,689.520754935924,184.704773689587,404.563938887759,1040.3089814642,233.010127367269,18.8717337722571,79.9702104766869,46.2157304463658,169.904597731327,259.034607193274,19.1883939922188,246.013416717193,36.1571662802495,196.686061934103,4.63936855471671,97.7484307270889,48.2851479639,46.2238134293141,0.018,-10.8,11.2
2019-02-08 04:00:00,1.93667728802867,3494.98442651804,785.61478199685,74.2408139905376,779.996398815642,210.89531405864,494.772910695661,1094.39102489515,321.881543807632,22.7034919666867,87.4868167726245,47.9242059192922,179.734941450137,268.983626082984,20.7251349885779,254.141431533021,41.6102910789563,186.575187585085,7.74483845967573,94.8724464110391,46.7412930525062,55.5427199164004,0.018,-11,8.3
2019-02-08 05:00:00,0.700704875554596,1999.40753332032,406.683390045011,66.7384207642822,430.650055481205,0,251.306833708044,825.461735724702,118.032726351799,12.9966460611644,51.3342919353448,30.4755023021477,155.390791644231,198.848122129573,10.5509276375631,132.384476989533,22.7547983241112,87.9274761698202,2.24329626108896,43.5899314132972,19.896495507469,43.7347765133237,0.021,-11.1,7.8
2019-02-08 06:00:00,0.692823251957885,1919.6559321165,419.248390984315,64.6273610840362,319.379540218505,345.643040967977,260.597182385012,815.09627047847,141.136888133195,15.7327212820943,52.5909188455178,35.2607455581322,150.249939721225,200.384852451155,13.6002855505389,139.746961875046,21.0651970399629,98.3519818707365,2.92475974152186,50.2156909957832,23.1208914833531,43.5160836378155,0.018,-11.4,9.1
2019-02-08 07:00:00,1.03723154921474,1947.85199408203,427.252567276146,64.8220165837014,385.671361957433,470.348315726305,271.150571484054,825.176049277722,190.964831997331,17.218330760042,54.5991016733596,42.2653291622617,154.744016229088,230.080914053028,16.4863602044371,150.84826018308,25.0477107078705,113.95524335244,3.74250177444544,54.5232995764364,25.2957388019262,45.5568367630637,0.011,-11.3,11.2
2019-02-08 08:00:00,1.83009152956203,2336.3619543914,505.104866659972,66.1170422419061,474.737705447458,385.463577650814,328.470833384169,830.29596600464,208.358208110727,16.5286259018189,66.4487305431429,42.0508372483919,157.161811046705,261.666971406494,17.2827890775165,207.003154193482,25.948518341178,184.563513503874,4.09030466782456,102.358321780529,48.5342041796028,53.2291748164841,0.009,-10.9,12.9
2019-02-08 09:00:00,2.51794940828117,2168.79107195317,484.793292192292,66.0807532522477,367.027997000705,138.621843696283,371.467880939956,795.928637718525,203.76036632812,13.8776151970739,54.7876141968095,34.6316721689943,151.173152549083,237.367641007802,15.0393219535385,233.801552085598,20.7188554572555,167.914378254727,1.4848100575843,82.7663139749086,38.2216654717564,47.0762571462747,0.01,-10,11.9
2019-02-08 10:00:00,1.64020861405069,1997.31149880205,457.388544266294,64.8024691871187,372.543374273157,63.0252183723406,336.143123595836,773.646437367445,161.813061988167,13.53415362586,57.859712515617,30.7560384290389,150.657964936771,240.11051153472,15.7155069582424,213.579008290852,18.954270768982,179.125550405743,0.925016388928276,96.9098361417677,42.877630376854,47.0877263309761,0.01,-9.2,12.4
2019-02-08 11:00:00,1.93287023991472,2378.37696130431,440.762537201825,66.6604317650281,338.013813723884,466.417001273553,320.15809483929,789.959856685662,168.15709111344,15.383508280583,59.3111379923817,30.6042390039621,147.398931502203,213.106023103709,16.559078694665,189.159870138481,14.9744729286538,156.967477927064,1.15476158443602,81.0437906432058,34.7184177709771,44.5414627207766,0.011,-7.5,12.2
2019-02-08 12:00:00,1.35711231703404,2139.16306637865,432.888372901998,70.6218850825598,408.036759075905,220.293591693137,334.683528575047,761.667918368576,162.158012655921,13.2859425258404,51.6886937392948,26.1868460302464,149.754953892032,219.11536771125,13.8789497798032,163.534010269168,13.927901002314,125.996122647927,0.177379002639788,64.2650406553793,26.9577589390044,39.5174538453482,0.012,-6.6,12
2019-02-08 13:00:00,0.761972372738561,1740.802986197,314.240662808304,64.9199158047185,325.148437694345,356.152360713235,231.40361328107,704.290268440665,144.736610662567,10.6424729250726,36.3596628477898,22.3090174237051,133.52611093483,166.462710484955,11.0551133122058,106.737208053104,10.2314482737061,77.5283218458352,0,38.3419129573538,15.9480044897518,38.0981448365866,0.011,-5.5,12.7
2019-02-08 14:00:00,0.839798841534821,1503.30175814432,285.980701214461,65.6433414389546,351.130382538038,282.925530414105,223.142745797496,688.908744501375,137.911265386474,7.9746659374317,30.7043766542928,17.9672344591322,122.46837084995,157.912979377242,7.25951976099756,108.117914770938,6.56711135421037,86.644347724234,0,48.0659795307527,19.4469678844354,29.3788413428824,0.011,-4.8,12.2
2019-02-08 15:00:00,0.887314888815636,1675.83253010515,275.152504272343,66.6289163486,325.120625576265,211.400859539633,213.306112613788,686.732693666581,140.516565770526,8.32396205813329,31.814880075178,19.3846734435933,119.857188241032,155.848471266433,8.85347436770687,119.633338556207,7.2776798168627,82.7770236683245,0.286024086266968,38.9708432846283,17.3038835935297,26.5067414915133,0.017,-4.4,11.5
2019-02-08 16:00:00,0.625661615523389,2011.02989726221,269.09071393076,71.2821948172698,318.399965792833,0,225.416343594043,659.789989067432,124.997052074317,7.19730280657073,34.3392833273591,17.8063138907946,118.603285384907,173.032830647145,8.01438225083912,128.932781556255,9.98999682713282,104.393335244686,0.189605386487038,56.3706257060325,22.2553516483465,28.6821129417051,0.018,-5.2,10.5
2019-02-08 17:00:00,0.550325392264354,1969.89033491675,288.230402484883,70.1637033690511,391.708176726437,0,199.188103429207,701.721488941407,61.3449436865915,7.23481888025717,31.452356539054,17.1614620941227,117.292746357205,165.657770217245,8.9535929415832,112.998077405488,7.94658601199801,108.978744187944,0,47.8195830125121,18.6398709241908,29.3080839428016,0.016,-6.3,11.5
2019-02-08 18:00:00,1.08117676522195,3317.26936604071,533.776942662814,75.2421059987073,520.444821708534,416.952691472618,320.58511899934,928.93863950531,174.797324230608,14.2175312000374,55.0092702449755,32.5837818505142,130.312014342548,232.683595459161,16.669494554799,216.970399130227,15.0729494359279,207.561064940894,1.23856246072357,106.119407482458,46.2910976559863,38.5577563969226,0.013,-7,11.5
2019-02-08 19:00:00,0.462643396612414,1963.16309939961,297.851108433288,68.566746640445,418.249966427875,253.097324600425,198.210778763503,718.03596452469,163.370792895942,9.53947898622691,34.1017135247479,22.7184273722358,118.865734777625,163.001281558962,9.33672339124238,102.077968324888,9.66396408361348,78.4436301475752,0,39.4011240519634,17.014690815719,30.349456449991,0.014,-7,10.5
2019-02-08 20:00:00,0.195726200844911,948.445036976824,176.776056428464,59.7158192766378,201.688840116094,72.2878992723013,139.15890955737,588.18842697115,54.3689565065698,8.35298395431547,20.9415378270977,14.4445272543979,107.287081503652,131.628192248113,4.41668679829781,51.1447126557011,5.66061165571774,27.4014652887781,0,11.5611623635438,3.68094915060953,37.7914840128963,0.012,-6.7,10.5
2019-02-08 21:00:00,0.157939431407202,997.236110266849,210.741855880346,64.979553914611,194.157456450569,40.0578903788339,151.301596353297,635.633599011565,64.515366951762,7.28888239705439,23.2962585343814,11.2206681234894,123.512357109757,129.396274272019,3.3201389482622,48.254702363031,4.43287702799937,23.4508578970508,0,7.86700440555556,2.20949739104167,32.4830863577831,0.025,-7.1,6.4
2019-02-08 22:00:00,0.203638025562752,1119.79013817423,247.180838046062,61.6775341991939,127.706982180794,75.0610349896151,169.833150570901,643.403958205341,76.2994748209571,5.21909598902372,25.1637391867131,10.1282597364334,137.756729848398,135.586836110356,1.57290145883496,55.2395225795256,3.25497723577525,28.7755579459212,0,8.54686895558733,1.71672131242737,24.4694757833878,0.031,-8.6,1.8
2019-02-08 23:00:00,0.192195360422648,1566.26649766113,329.720515776099,64.3175217517692,108.608129921979,0,212.058837498418,698.253622697624,93.4950569832279,5.54081493417768,30.1505981701614,11.8253262281545,162.412943240481,163.15552182913,0.776508316329793,77.6256445258812,5.91652291911408,41.4391774047812,0,12.1857916442088,3.14705252145822,25.1647045958952,0.032,-9.1,4.2
2019-02-09 00:00:00,0.154407849191185,1818.47305233224,389.960383198016,67.5827197880138,66.0085027922245,0,252.013739807193,727.896529010945,115.070919839845,7.85476679553973,38.6077113183083,15.2616942551601,174.86630203144,187.730623946635,2.27657856241415,105.809832163125,6.73699965426216,60.7805451619989,0,19.8053015929044,7.09650845173742,24.0960997528012,0.031,-11,6.2
2019-02-09 01:00:00,0.282978783264621,1782.957144078,380.155764193477,66.4915802911986,16.4541492284541,0,248.118272778621,722.050528836309,116.470158839925,6.8605512409448,38.5711633885484,14.7472681395164,172.856035628993,188.433329925396,3.120374428368,99.7427681591959,4.66858715999348,52.2285463299108,0,15.4911417167969,5.41855443878153,23.8948790892156,0.028,-12.7,3.5
2019-02-09 02:00:00,0.242183921863013,1706.77778552715,366.24570714443,63.8922241128321,0,9.6819764756717,239.905775459365,694.273760512576,107.226542517816,6.0328072209557,38.3216993540026,14.2116760952709,162.928088743551,186.208078002256,2.73161663542299,99.1251991743966,3.47364645684343,51.7944507226608,0,15.6411443390277,6.75706033197815,27.5133657468244,0.027,-14,2.3
2019-02-09 03:00:00,0.0151824572251885,1691.85958504073,362.859330583608,63.4524007969623,0,0,249.075436507724,682.243060739992,93.4233311599267,5.2602740492776,39.0434706020016,14.0477495994671,159.593145168579,186.934069884465,3.20703464412943,96.1414941845356,4.33128874655995,49.6139019934196,0,15.3778989727699,5.02817480291596,32.2313874115596,0.027,-15.1,2.5
2019-02-09 04:00:00,0.183914438512548,1691.28321345395,365.728191548784,64.1950125606496,0,10.1945983451139,237.928385270868,669.045783428405,101.652326994326,2.90652585600106,37.7481159859043,14.7032641917052,158.699334984902,182.663103904199,1.03351438574723,96.2344884263219,4.76431491461878,47.3800170335162,0,12.7343093129305,4.37820749708477,34.0377240125393,0.026,-16,4.5
2019-02-09 05:00:00,0.150680754912716,1679.30162839429,362.996112165189,64.9705923611645,0,31.7719973906664,248.53131055081,666.599147124486,98.2978508419392,2.56616422682336,42.6875664950082,16.008308520835,160.401781736827,186.814672744359,1.05039798878665,97.6757741901596,4.60013236470345,48.394564468531,0,13.1058088940477,2.87375783428932,28.2259069126937,0.025,-16.7,7.1
2019-02-09 06:00:00,0.037411959020711,1708.22220542051,377.065134503311,62.5307528965343,0,19.4129637060633,252.706944873742,679.079320578074,88.8254112197307,3.74254695624336,43.9124166431579,14.8555894626761,162.433355537425,187.012515893683,1.40690770367038,100.155908937056,3.74299407401564,50.8705146809683,0,14.80979303576,2.28995350076163,29.0722879880861,0.025,-17.3,7.9
2019-02-09 07:00:00,0.21127110395473,1812.27308385329,397.759940370419,60.1964375626955,0,0,278.48506498904,696.624934166449,101.54735206879,3.68669617551187,49.8663265129517,14.4082938085063,167.757812880834,201.465202164422,2.33908137992319,111.637423535997,3.4691369401776,59.4278190377393,0,21.4828420929692,6.02079817339406,30.2956793960889,0.024,-17.9,8.5
2019-02-09 08:00:00,0.223244741248954,1887.34592097509,403.378963544963,62.1708017604981,0,45.742460048751,284.074232271083,722.720726946833,103.090144507678,4.37114821579861,54.4399190531448,15.0702366786886,172.125441140886,202.774964631734,2.28896790481906,118.760384436031,3.26080161774257,68.5526975251933,0,26.3633830149956,8.33937686351847,23.9205803791593,0.023,-18.1,8.5
2019-02-09 09:00:00,0.248400210054026,1931.65315694733,412.750227023222,65.3348394768483,0,77.3575179411887,293.551766873026,733.905175068955,100.533443167258,3.67165332882368,58.9177089042117,17.5925355846512,175.006244880378,206.541828558682,1.12192252935167,120.008090637122,4.2145900947076,70.7053206191418,0,27.2672448105974,11.4621466783826,22.9644077381988,0.022,-18,7.6
2019-02-09 10:00:00,0.154960802534441,1976.63930254351,426.18302669028,64.0620142537727,0,156.601006152208,297.265347919172,742.389614403459,110.861726353212,5.04998760840136,56.2284036274348,15.9261314538349,179.203229955134,202.838616725162,0.349573818956826,119.929550960223,3.47376839419063,68.9080990520213,0,25.7749915086911,11.1948486810916,23.9426132678559,0.022,-17.8,8.5
2019-02-09 11:00:00,0.308958305439321,1963.00146460349,430.30528615598,61.9720019982377,0,130.667168193316,300.735196692804,750.85815139561,107.947405994007,4.5035043948456,57.8223107849493,15.3673826132341,181.553430400294,197.874072437981,0.262718982561825,115.116199139296,3.93396645703069,68.2787623442505,0,25.0148577794389,10.9244614952812,24.4771592613819,0.021,-17.7,8.3
2019-02-09 12:00:00,0.316558684737582,1992.73963874843,426.769927303637,61.0149308490522,0,79.5537427775057,307.042283833661,762.505714818552,115.350720805774,1.13243362889938,62.9182615285432,13.205944315996,187.521842407227,197.342477339535,0,114.391748016219,4.91000479066152,67.0134219934091,0,25.2278333736472,8.977685553375,21.9160688490468,0.021,-17.1,8.8
2019-02-09 13:00:00,0.215489082083466,1953.63202720559,423.20354273801,63.3940913228966,0,135.315610528387,306.95178557049,765.221386098417,121.033474827607,1.02553222568168,59.8513617731106,14.5467418718108,187.247061921782,188.932901283061,0,111.802580178653,3.48021982895483,66.1647858301112,0,24.9630015226624,8.06591178780737,20.0561359733165,0.021,-16.6,8.8
2019-02-09 14:00:00,0.158599638571968,1874.45818420038,417.8043467652,63.2003959690808,0,296.505083632279,298.308811644275,765.907043384423,127.680001188213,2.87207312302617,57.8395059851195,14.0529316912282,187.32378924634,181.499998822542,0,104.639728375769,1.42086946134817,64.1900176501316,0,24.1093996302696,7.74020703898309,19.6479281864645,0.021,-16.4,7.1
2019-02-09 15:00:00,0.136417066088568,1761.81262988933,389.692483514443,59.2941203134245,0,155.6016661261,279.507024036751,754.372139341644,119.543762665356,2.14099251254173,58.9854989251556,11.7904320339385,183.453201321638,179.907759144341,0,91.9997033649414,1.6426723919409,51.9430482067499,0,16.7775841984594,6.46118476389093,21.2928823000787,0.022,-16.4,8.3
2019-02-09 16:00:00,0.270067284167137,1689.43235610205,381.225675687504,62.8773587623459,0,128.311537205908,283.483970770698,747.551947747112,116.116080529594,1.54108210365829,59.2945949045474,9.62502213204567,184.714266529089,173.849378097544,0.00953732848866653,93.427680796317,1.91629977288008,53.0973014679918,0,19.4049312512467,6.18913279094618,20.9213619308313,0.023,-16.7,8.1
2019-02-09 17:00:00,0.168018312758269,1650.42130052471,375.937578052983,62.3463977491518,0,32.7420351379363,279.821188923976,737.631362811323,104.496146827958,0.546142448510765,56.921044030319,10.727476811311,182.860715638294,172.951601602248,0.947998228949301,90.6183167284507,3.39505750947698,49.2412590368307,0,17.5337221950234,5.79096752279236,19.2747136568997,0.023,-16.9,6.9
2019-02-09 18:00:00,0.247256776738605,1645.75690275498,367.542899730578,62.9764885795662,0,30.1610728796426,279.146477174047,734.627413608043,91.4664163955885,1.69090895022487,58.1415773801121,11.7936511831808,182.72639449031,168.373126380548,0.61988632624879,88.6473383475473,3.53036858224722,46.6716650531231,0,17.9878311507779,6.51859441075179,18.9286526918517,0.024,-16.9,6.6
2019-02-09 19:00:00,0.394839144308801,1638.18148086821,379.05137189911,61.8813638682042,0,7.8133962023036,279.511236047831,737.196979941326,100.618080285356,0.0916535452714236,59.8003980884124,11.4674577375411,180.7950333641,169.198640026625,0.226418111209205,84.1898270217045,2.69477646259092,44.4983211660362,0,15.9076699485533,5.46942215263458,19.2186860176278,0.024,-17.1,6.2
2019-02-09 20:00:00,0.402059872579941,1610.90292771977,378.449240906449,60.6037612187162,0,141.300155824055,286.401412618995,733.473009337492,98.6737573037667,0.746698724556215,59.8474501228261,9.33372002026436,180.605949947227,167.555115738907,0.951447884894488,85.4701724606473,0.372653855844284,45.5823978828288,0,14.9807548238193,5.39531483946661,19.1003573304578,0.024,-17.4,6.2
2019-02-09 21:00:00,0.179190567565828,1599.5024512157,393.855219351006,62.6947210438098,0,26.5682959817467,308.272043541375,732.658988431241,96.5967174970498,1.26653106752875,62.404820455744,10.295269827965,181.462394161627,177.950196630411,0.346435118286044,98.9146416998987,0,65.0804478574673,0,26.0156276862147,10.4923857920592,20.5553430269554,0.024,-17.6,7.1
2019-02-09 22:00:00,0.0818570087388757,1533.6407109437,368.446125040269,60.3362177623187,0,153.056688015155,281.640776838598,732.153257068656,100.996669696907,0.982174022418083,61.8279775965208,7.98935337201895,180.836617453718,165.600970945087,2.18929256419034,78.4277289337015,0,41.1429504751029,0,12.5021105712892,5.18634414597488,20.1055190011246,0.024,-17.9,4
2019-02-09 23:00:00,0.175291267482487,1563.73191498838,362.791923194194,58.1078410319129,0,53.3955977745434,288.457968547109,732.379680624951,102.22740405183,1.33769206431758,65.8869844719873,8.44589883133975,179.244980187143,164.894860563492,1.28561482473754,79.2748292245338,1.54663072653591,42.9473053207613,0,13.299102443369,5.2249140039095,20.8835390502859,0.024,-18.3,3
