"Time","Methanol (ppt)","Propyne (ppt)","Acetonitrile (ppt)","Acetaldehyde (ppt)","Formic Acid (ppt)","Butenes (ppt)","Acetone (ppt)","Acetic Acid (ppt)","Furan (ppt)","Isoprene (ppt)","MACR/MVK (ppt)","MEK (ppt)","Benzene (ppt)","Methylfurans (ppt)","Toluene (ppt)","Furaldehydes (ppt)","C8 Aromatics (ppt)","Methylfurfurals (ppt)","C9 Aromatics (ppt)","C10 Aromatics (ppt)","Monoterpenes (ppt)","m39_m21","Ethanol (ppt)","Maleic Anhydride (ppt)","D5 siloxane (ppt)","Formaldehyde (ppt)","CO (ppb)","ozone","pm25"
2020-01-15 08:00:00,19814.0364451532,1083.22548855048,1133.41211796671,823.715173505223,65.8982132695729,1085.34320454107,577.549768853779,110.194750765467,3.93204113776543,130.035934825546,27.4044321403225,77.4754413036841,479.543602509198,6.04814271584271,593.54641484102,5.82343618357922,643.099497188659,2.21420668275459,345.01863445455,124.155654046156,114.172369244972,0.517075772666437,2876.99368753963,3.81011553831964,31.0274933650214,1508.03088255439,NA,"0.004","4"
2020-01-15 09:00:00,11323.621045426,410.517230319682,2447.93757254063,431.375457249189,46.3487917686268,369.122997428474,468.36109636236,61.1376580516864,5.31720025621471,51.5506950512998,15.2362255363312,63.156876387793,223.238195561278,3.86651560555657,218.909595716304,5.62065659125804,218.526357597781,1.7477256487379,108.239260385427,36.9062258057689,61.7798759232221,0.515277838536203,1004.86906025274,3.57368084349412,42.1078535305688,835.087156976915,NA,"0.011","5"
2020-01-15 10:00:00,4271.58008533858,191.30251676415,155.785033326449,272.567780581021,56.8802326020597,143.359582770778,400.71675744915,49.3359893683784,6.65411862982377,23.7012823145716,11.7236081901739,56.6883989422712,131.15762616218,4.55188702011152,74.0439546535132,5.68490589177906,57.9701041900124,1.61108410786735,21.9628136951161,8.63265277699216,55.19281328944,0.511741287685969,212.203475297177,4.57232752738967,25.1717209227958,495.381612302391,NA,"0.027","5.8"
2020-01-15 11:00:00,6988.95574210893,364.545687941873,123.371385277217,524.116245116024,97.5269884289052,311.265118148989,488.339245668937,74.2172078414542,6.18449211101649,48.3183206232794,17.0710274819507,72.9920076169814,210.648278670531,5.10569163064875,203.26549880998,6.49940381747372,194.047718981938,2.07575331722481,93.7426251340857,32.6346833510579,34.3769551848021,0.517506427435769,1095.54673748824,6.7769024954144,22.0935809036753,871.174624474645,NA,"0.037","4.4"
2020-01-15 12:00:00,6975.64164658324,453.891843961908,98.693658434682,785.824141815359,616.42735537096,444.986546473414,539.154077805274,291.452119289868,6.29229640989016,65.0744571036997,21.6540511115795,93.1983012016487,205.237144822247,6.22366240596275,219.8863222263,7.90106533560189,197.07525672388,2.86668922467745,89.5540669511988,33.0231726290893,29.8031068701167,0.515160322198623,1312.95392610327,13.7676930105032,13.3345447453855,1190.53366013442,NA,"0.035","5.1"
2020-01-15 13:00:00,3679.45905667826,211.060425944508,58.2601772028315,346.717948319705,371.994277444131,211.42133358692,383.83817578674,186.860380823074,2.80082194116438,30.8855724650805,8.94958411294921,60.1102915484951,115.672359724321,3.67240732881704,78.7676698143968,3.91612747437601,49.6362278687541,1.80661407781888,20.1444243586506,8.7351576795308,22.4670201030793,0.50270097638026,99.1610978811909,7.43410751715278,10.3817018465472,536.189587280759,NA,"0.043","4.2"
2020-01-15 14:00:00,3594.65288949595,166.227313365362,55.6535757290857,241.724755931273,121.779513952442,142.388657391267,388.029497602031,81.8223438135353,2.7208857246789,25.0499954089226,7.10272209486675,56.9853064133409,114.271781206188,2.8226298995648,78.389024831344,2.98266565405686,49.7144800260341,1.91012761799366,19.9235364222305,8.62166773935261,22.4822235955867,0.510645393103811,44.0469848965839,4.60833677070088,7.97117648269274,426.868856150912,NA,"0.045","1.5"
2020-01-15 15:00:00,2946.94198738794,192.299102295533,57.594442258203,229.023561722135,115.324328186637,157.454728203593,1074.14858009882,117.665608307764,2.32869371773092,22.196531472504,7.37441457022205,59.4850061544327,117.145130826012,2.98542631423638,83.046832399913,2.84495380826279,57.8911755436414,1.74962609485932,24.1699856511284,9.22452206966421,25.4841406491117,0.515000104019939,85.2612466528667,4.71724976312704,7.33259830635445,423.9504158589,NA,"0.043","1.5"
2020-01-15 16:00:00,2578.48665633078,283.91170928601,61.5832967984286,245.678692993492,118.469646219497,254.579917485909,976.578706535146,106.205835000425,2.64939792072981,29.3285125951289,8.54196413909215,60.3958458555298,154.851563522484,2.84095685651547,151.888615411212,3.17874266730135,149.679149766031,1.64480491613118,64.3416112634381,18.1549829462933,24.9025422221709,0.522702492383077,104.014328976472,4.3139431834562,8.44811390981725,421.678888295916,NA,"0.042","3.2"
2020-01-15 17:00:00,2048.99653306181,215.453368964419,62.08447117331,231.734539858982,96.5807927942001,204.18733742408,397.480237677488,89.7937391549361,3.7459031565609,27.5490900382149,9.34527358308187,56.2771885815421,151.563324204295,3.2333068427666,135.470906158791,6.88481181450654,117.514305634258,2.32054878194007,54.4721224175728,17.8276591411386,31.3886877744511,0.531954353134461,76.7423258140606,3.70688225112972,3.52492512152557,457.2661188714,NA,"0.037","2.7"
2020-01-15 18:00:00,1494.82166283873,139.239895209656,56.9404461315989,228.294407817083,110.689228237063,123.503382949724,378.647392969494,88.8639300895762,3.78867102636348,17.5688029721124,7.37291317739326,56.0031919005075,112.182677467911,2.76984284187279,70.3937296201035,4.39741537967299,43.9594003741191,2.19496954353296,16.9706643450299,6.47568713593049,32.9610043063281,0.538112708135877,34.4854316892517,3.99575199569921,3.05761819749673,417.86389616464,NA,"0.041","0.2"
